system:index,LST,NDBI,NDVI,.geo
209,32.26201322000003,0.004430660168365086,0.28107183580387685,"{""type"":""Point"",""coordinates"":[77.41078989443555,23.335649435652247]}"
210,30.674342930000023,-0.05982041229290502,0.2620481927710843,"{""type"":""Point"",""coordinates"":[77.49261466762809,23.229484064587403]}"
211,31.094759390000036,0.061596723085246156,0.26505521983746616,"{""type"":""Point"",""coordinates"":[77.4843981995954,23.256742122396144]}"
212,28.11253694000004,-0.1334453781512605,0.5517717441325357,"{""type"":""Point"",""coordinates"":[77.39107110372915,23.190464934148086]}"
213,31.082796320000057,0.028037383177570093,0.3254901960784314,"{""type"":""Point"",""coordinates"":[77.45379429518206,23.338627912403297]}"
214,33.60187705999999,-0.0332892998678996,0.33412928534879754,"{""type"":""Point"",""coordinates"":[77.45053166203446,23.23280161389304]}"
215,28.700436380000042,-0.0437172120909318,0.5479807336050388,"{""type"":""Point"",""coordinates"":[77.3913354174527,23.181156332481486]}"
216,28.826903119999997,0.03528114663726571,0.19912292723036865,"{""type"":""Point"",""coordinates"":[77.44041586188449,23.238974231192614]}"
217,30.334249940000007,-0.011531590060094202,0.49334612156815727,"{""type"":""Point"",""coordinates"":[77.37859322064904,23.288091865976057]}"
218,29.284917800000017,-0.021894548704200177,0.5953958841995117,"{""type"":""Point"",""coordinates"":[77.45133268730747,23.289193051055122]}"
219,28.965332930000045,0.029079861111111112,0.2847092605886576,"{""type"":""Point"",""coordinates"":[77.47728428555483,23.212135356050936]}"
220,32.043259939999984,-0.04653032062159507,0.16782938010763404,"{""type"":""Point"",""coordinates"":[77.47282650405467,23.271380553673623]}"
221,30.73415828000003,-0.11303897449177781,0.536097212294496,"{""type"":""Point"",""coordinates"":[77.49160291586587,23.220225486345452]}"
222,22.0387154,-0.3119266055045872,-0.1781609195402299,"{""type"":""Point"",""coordinates"":[77.36788491454406,23.251653877512954]}"
223,30.421409450000056,0.057957466697826594,0.20905818836232753,"{""type"":""Point"",""coordinates"":[77.49130511567614,23.244529510061984]}"
224,31.10501345,-0.13435611343561135,0.5331448319195727,"{""type"":""Point"",""coordinates"":[77.4123491375867,23.33915936805677]}"
225,32.13041944999998,-0.047537993920972646,0.47534246575342465,"{""type"":""Point"",""coordinates"":[77.47694574937685,23.24542227329499]}"
226,28.958496889999992,-0.0764063811922754,0.4157923799006074,"{""type"":""Point"",""coordinates"":[77.44784249573007,23.29402342643203]}"
227,31.968063500000028,-0.17984465245966938,0.5143149284253579,"{""type"":""Point"",""coordinates"":[77.4587415000974,23.31631058261136]}"
228,35.34677627000002,0.050913838120104436,0.2724620770128355,"{""type"":""Point"",""coordinates"":[77.37609092365236,23.295843307981233]}"
229,30.782010560000003,0.09019524617996605,0.4527278888512369,"{""type"":""Point"",""coordinates"":[77.34529792329802,23.292760423087838]}"
230,28.11937297999998,-0.08954501452081316,0.4536648369389732,"{""type"":""Point"",""coordinates"":[77.37615072760589,23.33963387920142]}"
231,28.46117498000001,-0.18993526322218152,0.6889736477115118,"{""type"":""Point"",""coordinates"":[77.45280155893275,23.235952508312366]}"
232,32.403861050000046,0.018923713778829097,0.3078439101300749,"{""type"":""Point"",""coordinates"":[77.37080146474868,23.315307241434752]}"
233,28.948242830000027,-0.05097183657278857,0.21230839624799816,"{""type"":""Point"",""coordinates"":[77.37137595713203,23.2575925074886]}"
234,31.95097340000001,0.05647354110018824,0.101318359375,"{""type"":""Point"",""coordinates"":[77.43167177260511,23.21367004297311]}"
235,31.83817873999999,0.029070691024622716,0.31243289671462315,"{""type"":""Point"",""coordinates"":[77.41646813238259,23.273102452678994]}"
236,31.304967620000014,0.02609249045396691,0.19122989102231447,"{""type"":""Point"",""coordinates"":[77.4289453201144,23.25316381056644]}"
237,28.621821920000002,-0.3402890990109771,0.674633351439435,"{""type"":""Point"",""coordinates"":[77.3204619165849,23.232455695970895]}"
238,31.01785394000001,-0.21535096440644264,0.5481256332320162,"{""type"":""Point"",""coordinates"":[77.43219761346268,23.328466585451896]}"
239,28.943115799999987,0.0086547708088471,0.13284493284493284,"{""type"":""Point"",""coordinates"":[77.49878392217752,23.23528804887926]}"
240,29.99586596000006,-0.23669923995656894,0.5138224348750664,"{""type"":""Point"",""coordinates"":[77.32889969097674,23.22185527889528]}"
241,28.519281320000005,-0.19107457428068114,0.6683665076492844,"{""type"":""Point"",""coordinates"":[77.32384969408096,23.225176138764404]}"
242,30.294942709999987,-0.016038859866190084,0.3155334045330485,"{""type"":""Point"",""coordinates"":[77.37019210862563,23.267767812663315]}"
243,28.380851510000014,-0.0957962813257882,0.42123197903014414,"{""type"":""Point"",""coordinates"":[77.43073556517156,23.22024580739005]}"
244,31.356237920000012,-0.05798740106606364,0.4772214704555706,"{""type"":""Point"",""coordinates"":[77.43067623892412,23.307020403418715]}"
245,27.40329779000001,-0.22798145806995365,0.5687752355316286,"{""type"":""Point"",""coordinates"":[77.42360208044668,23.348010839935082]}"
246,32.450004320000005,0.04102173729171953,0.41406834622100275,"{""type"":""Point"",""coordinates"":[77.47488636187691,23.2727033851132]}"
247,31.612589420000006,-0.20635662537976163,0.5628216772630942,"{""type"":""Point"",""coordinates"":[77.42827990152148,23.299938268280094]}"
248,32.02104281000004,-0.1556842867487328,0.5987406983400114,"{""type"":""Point"",""coordinates"":[77.31616225057383,23.280978094539673]}"
249,28.908935600000007,0.061829211385907606,0.2730726610732943,"{""type"":""Point"",""coordinates"":[77.41359440080943,23.24375304494226]}"
250,30.891387200000054,-0.2250974831619993,0.6903888481291269,"{""type"":""Point"",""coordinates"":[77.41559214404502,23.343133301423727]}"
251,33.003723560000026,-0.12328117591275486,0.4418746195982958,"{""type"":""Point"",""coordinates"":[77.42903866764972,23.311740122228226]}"
252,30.72390422000001,0.10683268808203411,0.11479691785294502,"{""type"":""Point"",""coordinates"":[77.42447058458808,23.28449090955186]}"
253,31.71854804000003,0.09922480620155039,0.37406385494678757,"{""type"":""Point"",""coordinates"":[77.42616567430566,23.233570876234957]}"
254,33.66681944000004,0.04313028012449978,0.29055472263868065,"{""type"":""Point"",""coordinates"":[77.46052253968755,23.320536579263624]}"
255,29.431892660000017,-0.08477290927811464,0.545558272208639,"{""type"":""Point"",""coordinates"":[77.36432417460279,23.234679870635915]}"
256,28.76708776999999,-0.2206994847056244,0.6332697667595717,"{""type"":""Point"",""coordinates"":[77.3669382614574,23.262688482439504]}"
257,33.18316961000005,0.003930635838150289,0.29486023444544635,"{""type"":""Point"",""coordinates"":[77.47237110415323,23.310005925132273]}"
258,33.39679586,0.10459561851424806,0.16852966466036112,"{""type"":""Point"",""coordinates"":[77.35411091299262,23.286865927497278]}"
259,32.02958785999999,0.10802974914912392,0.13179782469609724,"{""type"":""Point"",""coordinates"":[77.38678120503498,23.217372079831367]}"
260,32.81231444000002,0.02472000807183937,0.0697211155378486,"{""type"":""Point"",""coordinates"":[77.43345399853072,23.23443392066766]}"
261,27.374244620000013,0.002770083102493075,0.3587236232629954,"{""type"":""Point"",""coordinates"":[77.47597485225766,23.204611990355318]}"
262,27.967271090000054,-0.10611368516216521,0.5640779801853627,"{""type"":""Point"",""coordinates"":[77.36203481236922,23.26997729048588]}"
263,29.83180100000004,-0.29764453961456105,0.5844123505976095,"{""type"":""Point"",""coordinates"":[77.33006412532944,23.222610642741625]}"
264,28.498773200000016,-0.08071232391246567,0.5304893350062735,"{""type"":""Point"",""coordinates"":[77.42767353199787,23.18951445791747]}"
265,34.09919897000003,0.12307692307692308,0.13219178082191782,"{""type"":""Point"",""coordinates"":[77.41597216338445,23.277052439703994]}"
266,30.766629469999998,-0.11167192429022083,0.5176571920757967,"{""type"":""Point"",""coordinates"":[77.33320650300672,23.30016788354098]}"
267,29.105471749999992,-0.1858974358974359,0.5159792406446326,"{""type"":""Point"",""coordinates"":[77.37234444880251,23.339139871419224]}"
268,30.136004780000007,-0.16193181818181818,0.5124141574220814,"{""type"":""Point"",""coordinates"":[77.4040528105099,23.32912069526813]}"
269,29.384040379999988,0.06910866910866911,0.07774950523042126,"{""type"":""Point"",""coordinates"":[77.41667256014098,23.186547725191005]}"
270,23.716963220000025,-0.40150093808630394,0.12415349887133183,"{""type"":""Point"",""coordinates"":[77.32832312769817,23.240416513365414]}"
271,22.69155722000005,-0.25391849529780564,-0.2812219227313567,"{""type"":""Point"",""coordinates"":[77.35537875517487,23.243597466872018]}"
272,27.92625485000002,-0.2179386309992132,0.6763613861386139,"{""type"":""Point"",""coordinates"":[77.4783386443217,23.206673865202713]}"
273,22.623196820000032,-0.19086460032626426,-0.26038500506585616,"{""type"":""Point"",""coordinates"":[77.39143934452963,23.25284395543544]}"
274,32.05009598000004,0.0427141811081279,0.2313971742543171,"{""type"":""Point"",""coordinates"":[77.42450998154013,23.29476917702845]}"
275,30.303487760000053,-0.11809609339919173,0.42857142857142855,"{""type"":""Point"",""coordinates"":[77.45234292274797,23.331830173268862]}"
276,32.287648370000056,0.018946948544076584,0.3688604424655628,"{""type"":""Point"",""coordinates"":[77.43015906268938,23.223776634401844]}"
277,29.107180760000006,-0.01927710843373494,0.28806333739342266,"{""type"":""Point"",""coordinates"":[77.41328086390438,23.333655452509507]}"
278,31.344274850000033,0.018960940462646948,0.30755622946676775,"{""type"":""Point"",""coordinates"":[77.44161609949529,23.33393337364338]}"
279,30.41286439999999,0.03867627652015024,0.19374763645531326,"{""type"":""Point"",""coordinates"":[77.494643628755,23.24588591387035]}"
280,31.492958720000047,-0.10882163554410818,0.57548032936871,"{""type"":""Point"",""coordinates"":[77.3450904280447,23.315152055589603]}"
281,30.85891601000003,-0.1533442088091354,0.5432469304229195,"{""type"":""Point"",""coordinates"":[77.44206421192638,23.325748072779678]}"
282,30.90164126000002,-0.009604043807919124,0.25961740592810595,"{""type"":""Point"",""coordinates"":[77.39728693313658,23.34469505758225]}"
283,30.80764571000003,-0.13913609724332537,0.5435294117647059,"{""type"":""Point"",""coordinates"":[77.4195097284185,23.321507977573365]}"
284,29.496835040000008,-0.1649214659685864,0.46381578947368424,"{""type"":""Point"",""coordinates"":[77.39981959507429,23.347821896740808]}"
285,30.52907707999998,-0.1987075928917609,0.5339029768467475,"{""type"":""Point"",""coordinates"":[77.44846785046951,23.179189902708828]}"
286,28.165516249999996,0.01844859208113065,0.28885111205553193,"{""type"":""Point"",""coordinates"":[77.38625577609915,23.24221161917795]}"
287,31.63138852999998,-0.061656050955414016,0.37934458788480635,"{""type"":""Point"",""coordinates"":[77.3901385859951,23.233873691277317]}"
288,27.722882659999982,-0.2046991022941372,0.6190050640452786,"{""type"":""Point"",""coordinates"":[77.50233184506628,23.23419412853797]}"
289,33.976150250000046,0.04199247031566754,0.28766056831451925,"{""type"":""Point"",""coordinates"":[77.35358148057551,23.31527694658433]}"
290,28.753415689999997,-0.16003576218149307,0.516213847502191,"{""type"":""Point"",""coordinates"":[77.41323392818164,23.329674400885995]}"
291,33.32330843,-0.004767712606719148,0.4017014694508894,"{""type"":""Point"",""coordinates"":[77.43732515385493,23.25532999818946]}"
292,31.376746040000057,0.04718016238753566,0.230028328611898,"{""type"":""Point"",""coordinates"":[77.36407989794908,23.20070805640423]}"
293,32.72002789999999,0.09435626102292768,0.13386696108197627,"{""type"":""Point"",""coordinates"":[77.42878654032376,23.29481402524681]}"
294,29.04907442000001,-0.10856597470770699,0.4742186260510868,"{""type"":""Point"",""coordinates"":[77.36408793532925,23.25752006741115]}"
295,30.334249940000007,-0.06487507873189166,0.4247191011235955,"{""type"":""Point"",""coordinates"":[77.4411284809898,23.293732561695276]}"
296,31.759564280000006,0.0763852473343821,0.11878043616345543,"{""type"":""Point"",""coordinates"":[77.39533199651174,23.266791122387183]}"
297,34.91610575000004,0.03225806451612903,0.42433234421364985,"{""type"":""Point"",""coordinates"":[77.35758326813014,23.317681733422532]}"
298,30.036882200000036,-0.14948973870135696,0.6428914890206764,"{""type"":""Point"",""coordinates"":[77.40693799866602,23.18790994045508]}"
299,28.85937431000002,-0.18158123370981755,0.6007061939090775,"{""type"":""Point"",""coordinates"":[77.32396979514834,23.266494564219904]}"
300,31.306676630000027,-0.05442176870748299,0.4268180423442774,"{""type"":""Point"",""coordinates"":[77.38129402336804,23.338276449483022]}"
301,25.313178559999983,-0.4803234501347709,0.16208209902666101,"{""type"":""Point"",""coordinates"":[77.49118119100147,23.269971196355456]}"
302,30.51027797000006,-0.01875148350344173,0.4137022397891963,"{""type"":""Point"",""coordinates"":[77.38456813790758,23.33760536403779]}"
303,23.42643152000005,-0.4046511627906977,-0.028938906752411574,"{""type"":""Point"",""coordinates"":[77.49664106894136,23.281122091447287]}"
304,32.484184519999985,0.04905008635578584,0.091593973037272,"{""type"":""Point"",""coordinates"":[77.40086036997342,23.237531215338354]}"
305,32.00907974000006,0.11573146292585171,0.1461038961038961,"{""type"":""Point"",""coordinates"":[77.38886755641747,23.33286201896606]}"
306,31.375037030000044,0.05761143818334735,0.12092034512942354,"{""type"":""Point"",""coordinates"":[77.36884406763573,23.274511723857643]}"
307,28.481683100000055,0.03987730061349693,0.2742076184937482,"{""type"":""Point"",""coordinates"":[77.45880235610899,23.206287762564077]}"
308,33.639475280000056,-0.05797623334533669,0.4903618532296246,"{""type"":""Point"",""coordinates"":[77.46466874800164,23.249718744122532]}"
309,34.54012355000003,0.03468601224212197,0.3368916797488226,"{""type"":""Point"",""coordinates"":[77.46934906518253,23.319567039809417]}"
310,30.21632825000006,-0.0818558233358106,0.3736856295497439,"{""type"":""Point"",""coordinates"":[77.48989446382524,23.221304916835116]}"
311,33.492500420000056,-0.007561436672967864,0.38291891891891894,"{""type"":""Point"",""coordinates"":[77.46628305747247,23.248957642562306]}"
312,22.976961889999984,-0.13353115727002968,-0.287977632805219,"{""type"":""Point"",""coordinates"":[77.35436478955108,23.22996847993864]}"
313,31.453651490000027,-0.11142520612485277,0.48504878816493546,"{""type"":""Point"",""coordinates"":[77.34858172272592,23.207709780818917]}"
314,30.177021019999984,-0.21716514954486346,0.5466813549986229,"{""type"":""Point"",""coordinates"":[77.44578749938026,23.31401155454695]}"
315,32.24150510000004,-0.04922130359546241,0.36732648459032824,"{""type"":""Point"",""coordinates"":[77.35827243894914,23.19320880311966]}"
316,28.963623920000032,0.11230823281414685,0.19596087093720416,"{""type"":""Point"",""coordinates"":[77.43326658844182,23.277195636417726]}"
317,31.991989640000043,0.11527987897125568,0.13973884233092965,"{""type"":""Point"",""coordinates"":[77.45947696182384,23.238465742675572]}"
318,27.362281550000034,-0.26932393745870953,0.6409964412811388,"{""type"":""Point"",""coordinates"":[77.35019737774131,23.27099019055667]}"
319,30.195820130000016,-0.09700249791840133,0.39344262295081966,"{""type"":""Point"",""coordinates"":[77.40039172518703,23.31784994880113]}"
320,28.59105973999999,-9.577233547680941E-4,0.39778372181887656,"{""type"":""Point"",""coordinates"":[77.39454524918028,23.18787741946994]}"
321,28.748288660000014,-0.03741250301713734,0.3893647971553257,"{""type"":""Point"",""coordinates"":[77.46178808416549,23.2262537965506]}"
322,30.341085980000003,-0.18949771689497716,0.6450899905273129,"{""type"":""Point"",""coordinates"":[77.42786169001855,23.28865113346883]}"
323,29.888198330000023,-0.272572402044293,0.5742887249736565,"{""type"":""Point"",""coordinates"":[77.39664417083429,23.318185543276293]}"
324,31.533974960000023,0.1015511892450879,0.18526603001364256,"{""type"":""Point"",""coordinates"":[77.3436072417889,23.3029163295882]}"
325,22.033588370000018,-0.34321550741163054,-0.04692556634304207,"{""type"":""Point"",""coordinates"":[77.31561888301282,23.25589714285054]}"
326,33.037903760000006,0.11055012096350057,0.11468494595307145,"{""type"":""Point"",""coordinates"":[77.47350609940614,23.267052147774812]}"
327,33.65314736000005,0.14318773503037316,0.31527531083481347,"{""type"":""Point"",""coordinates"":[77.34517657920561,23.20677032803427]}"
328,34.147051250000004,0.06366324578187511,0.38754994200283543,"{""type"":""Point"",""coordinates"":[77.357295694105,23.195501800810256]}"
329,30.554712230000007,-0.0847985755619853,0.4339511621065019,"{""type"":""Point"",""coordinates"":[77.38877998164419,23.293123208945882]}"
330,32.104784300000006,-0.06037115339440921,0.5939265536723164,"{""type"":""Point"",""coordinates"":[77.35480370123138,23.298431418185924]}"
331,22.929109610000012,-0.08064516129032258,-0.4236559139784946,"{""type"":""Point"",""coordinates"":[77.35146813093733,23.232680833801652]}"
332,30.416282420000016,0.023638666103841282,0.30035137034434295,"{""type"":""Point"",""coordinates"":[77.43620172848865,23.268634535268408]}"
333,33.04303078999999,0.0791943684004693,0.2949264402584903,"{""type"":""Point"",""coordinates"":[77.48336323580551,23.241162560357154]}"
334,32.05009598000004,0.04878739265829952,0.09458138777283093,"{""type"":""Point"",""coordinates"":[77.47114355799876,23.272849619592897]}"
335,32.35259074999999,0.08490346592230752,0.312645979312646,"{""type"":""Point"",""coordinates"":[77.36580300509092,23.322143336164356]}"
336,32.60894225000004,-0.015421470279982034,0.34164193867457965,"{""type"":""Point"",""coordinates"":[77.35473134640445,23.20461942225339]}"
337,31.352819899999986,-0.0779389880952381,0.49857770881820535,"{""type"":""Point"",""coordinates"":[77.47536684474552,23.2665067112922]}"
338,30.354758059999995,-0.1782312925170068,0.5161949226728917,"{""type"":""Point"",""coordinates"":[77.44193384371854,23.320823834046433]}"
339,29.763440600000024,-0.006916788933137707,0.31724705237181244,"{""type"":""Point"",""coordinates"":[77.45575673259995,23.319803531161806]}"
340,31.199009000000046,-0.05081081081081081,0.32388994824298556,"{""type"":""Point"",""coordinates"":[77.44590694662816,23.30100069442827]}"
341,29.676281090000032,-0.08692545844248631,0.3851289833080425,"{""type"":""Point"",""coordinates"":[77.41387225669722,23.34745393497209]}"
342,32.78155226000001,0.09362389023405973,0.23429199487085547,"{""type"":""Point"",""coordinates"":[77.41617924951515,23.25644551740925]}"
343,30.37868420000001,0.014828209764918625,0.11753846153846154,"{""type"":""Point"",""coordinates"":[77.4205684767728,23.311312279368988]}"
344,29.82667397,-0.008544951257672403,0.535360938072554,"{""type"":""Point"",""coordinates"":[77.36726444173487,23.186070568205473]}"
345,30.852079969999977,-0.01421889616463985,0.2352740116212829,"{""type"":""Point"",""coordinates"":[77.5009717193671,23.245112347133112]}"
346,31.45877852000001,-0.1385606874328679,0.6378244746600742,"{""type"":""Point"",""coordinates"":[77.37311626723927,23.30351714755448]}"
347,31.151156720000017,0.028322952168292396,0.18013131601484442,"{""type"":""Point"",""coordinates"":[77.4290996374079,23.27751672120365]}"
348,30.7375763,0.0344106463878327,0.23456490034030142,"{""type"":""Point"",""coordinates"":[77.32376603583472,23.280273133745457]}"
349,35.22201854000002,0.19405133125449747,0.1508820003425244,"{""type"":""Point"",""coordinates"":[77.44920952745333,23.255060231153855]}"
350,29.553232370000046,-0.11577458146663523,0.5230125523012552,"{""type"":""Point"",""coordinates"":[77.4238954995363,23.179332031147243]}"
351,32.36626282999998,-0.05644118914261095,0.3912056737588652,"{""type"":""Point"",""coordinates"":[77.4710405500622,23.32577888694811]}"
352,32.02958785999999,-0.059204141054674864,0.3054226475279107,"{""type"":""Point"",""coordinates"":[77.47873536028193,23.279069186005717]}"
353,33.47028329,-0.06343205208989708,0.35175543986116675,"{""type"":""Point"",""coordinates"":[77.43961303614104,23.204035933133085]}"
354,33.78132311000002,0.01884498480243161,0.2958651144118828,"{""type"":""Point"",""coordinates"":[77.33988572002286,23.220574028052507]}"
355,32.27910331999999,-0.15053254437869823,0.5545251039334825,"{""type"":""Point"",""coordinates"":[77.43229049628452,23.248317561804765]}"
356,30.062517350000007,0.016989806116330202,0.36194959844918306,"{""type"":""Point"",""coordinates"":[77.48515211562493,23.291000345878622]}"
357,29.64039188000004,-0.06234679739955238,0.21843295440655178,"{""type"":""Point"",""coordinates"":[77.40299972522713,23.246496079306826]}"
358,31.971481519999998,-0.21852012115967115,0.4966781823013553,"{""type"":""Point"",""coordinates"":[77.48905467543044,23.291804989796976]}"
359,31.56302813000002,0.07036107777898985,0.15317997293640054,"{""type"":""Point"",""coordinates"":[77.39869190300502,23.288976704791388]}"
360,29.102053730000023,-0.3113543788187373,0.6803131626162127,"{""type"":""Point"",""coordinates"":[77.44310844781909,23.194721986916097]}"
361,27.606669979999992,-0.007881316643486324,0.2345258375922771,"{""type"":""Point"",""coordinates"":[77.42644236579419,23.198771214640715]}"
362,29.842055060000007,-0.12579872204472844,0.48290373487638083,"{""type"":""Point"",""coordinates"":[77.37130019636841,23.313130967282397]}"
363,31.451942480000014,-0.13747228381374724,0.501829714564528,"{""type"":""Point"",""coordinates"":[77.43545364291552,23.301171717022285]}"
364,28.951660850000053,-0.08595003438001375,0.4228228228228228,"{""type"":""Point"",""coordinates"":[77.42892900880268,23.340510901430388]}"
365,30.566675300000043,-0.14576271186440679,0.5250413596029478,"{""type"":""Point"",""coordinates"":[77.34360050714082,23.270701981020913]}"
366,30.542749160000028,0.05488287880502433,0.1690929451287794,"{""type"":""Point"",""coordinates"":[77.49198623404784,23.237678007437303]}"
367,30.26588953999999,-0.09580838323353294,0.46024508406953546,"{""type"":""Point"",""coordinates"":[77.41092166750164,23.33340208171254]}"
368,35.068207640000026,0.15611107531731203,-0.01020176830650646,"{""type"":""Point"",""coordinates"":[77.4615060574532,23.243143100420255]}"
369,31.298131580000017,0.07065466198687624,0.1869031377899045,"{""type"":""Point"",""coordinates"":[77.40079199156634,23.26791376788271]}"
370,32.41924214000005,0.09902983708585027,0.37813243735125296,"{""type"":""Point"",""coordinates"":[77.33850604205826,23.217986588340047]}"
371,31.075960280000004,-0.21404456448345713,0.5267478063968299,"{""type"":""Point"",""coordinates"":[77.37897143271451,23.317235478428433]}"
372,28.51244528000001,0.07993544916621839,0.12216244587324498,"{""type"":""Point"",""coordinates"":[77.43956144256376,23.264140410635214]}"
373,31.73392912999998,-0.053961568833903656,0.5573706728899261,"{""type"":""Point"",""coordinates"":[77.40671861427967,23.30528848630121]}"
374,27.96043505,0.04157218442932729,0.4398864442867282,"{""type"":""Point"",""coordinates"":[77.47695809437283,23.203814991433852]}"
375,28.18089734,-0.034676242845920774,0.2270428533404312,"{""type"":""Point"",""coordinates"":[77.46183771903111,23.1924218309809]}"
376,30.51711401,0.07684238132703908,0.17196603962044282,"{""type"":""Point"",""coordinates"":[77.42956981687327,23.253463425278444]}"
377,33.41730398000004,0.16918211872933736,0.11218010390609967,"{""type"":""Point"",""coordinates"":[77.41498697346361,23.25966569142586]}"
378,30.80764571000003,-0.12235245733086572,0.5008937164856317,"{""type"":""Point"",""coordinates"":[77.37297965227059,23.277107369472425]}"
379,31.592081300000018,-0.10736736233341715,0.5377094972067039,"{""type"":""Point"",""coordinates"":[77.41648594882048,23.270697055561676]}"
380,30.274434590000055,0.03578000408914332,0.16401332839689003,"{""type"":""Point"",""coordinates"":[77.33850265589913,23.276656412721596]}"
381,33.383123780000005,-0.06269733874605322,0.4304796599878567,"{""type"":""Point"",""coordinates"":[77.4064932594847,23.306235797169762]}"
382,33.19684169000004,0.11673502050615185,0.3268219383921863,"{""type"":""Point"",""coordinates"":[77.337280761583,23.2207379210781]}"
383,30.43679054000006,-0.06404186394218789,0.48625130525583016,"{""type"":""Point"",""coordinates"":[77.49077901679938,23.308283279913404]}"
384,33.07037495000003,0.15759075907590758,0.10298883687432481,"{""type"":""Point"",""coordinates"":[77.41378846806053,23.286649772130218]}"
385,34.75033178000001,-0.006896551724137931,0.3767496684838662,"{""type"":""Point"",""coordinates"":[77.35711760272648,23.212399336214652]}"
386,31.02810800000003,0.012473015111537538,0.44710017574692446,"{""type"":""Point"",""coordinates"":[77.41409279222991,23.232368940614307]}"
387,22.953035750000026,-0.2584795321637427,-0.09121621621621621,"{""type"":""Point"",""coordinates"":[77.34651483201847,23.257896569122916]}"
388,32.557671949999985,-0.11108507147879072,0.5115574685158616,"{""type"":""Point"",""coordinates"":[77.39141533476399,23.186483545146906]}"
389,28.584223700000052,-0.16824872747282982,0.4778976679429168,"{""type"":""Point"",""coordinates"":[77.41347010766711,23.24217079282887]}"
390,29.660900000000026,-0.0504364694471387,0.3516380655226209,"{""type"":""Point"",""coordinates"":[77.37491686209418,23.3225433162978]}"
391,30.594019460000027,-0.07526398562120871,0.5266347687400319,"{""type"":""Point"",""coordinates"":[77.4876269880249,23.30390559974148]}"
392,30.028337150000027,-0.033039149128762164,0.5298257372654156,"{""type"":""Point"",""coordinates"":[77.38233583352776,23.208085011180238]}"
393,29.01147620000006,0.0012088974854932303,0.45432142228480904,"{""type"":""Point"",""coordinates"":[77.41596094654615,23.239755003402315]}"
394,30.25905350000005,-0.12098249281421479,0.4596801633208574,"{""type"":""Point"",""coordinates"":[77.38184733939859,23.32127690442932]}"
395,31.02639899000002,-0.06297543334580372,0.4432780223501524,"{""type"":""Point"",""coordinates"":[77.35557571133259,23.19090413758495]}"
396,22.879548320000026,-0.3528722157092614,-0.13622754491017963,"{""type"":""Point"",""coordinates"":[77.34555803195181,23.250644766047458]}"
397,30.81106373,0.0019002375296912114,0.34938985228002567,"{""type"":""Point"",""coordinates"":[77.44309647184312,23.32124309079278]}"
398,31.262242370000024,-0.030868628858578606,0.3719745222929936,"{""type"":""Point"",""coordinates"":[77.47365950901005,23.320789398856775]}"
399,22.746245540000018,-0.12430426716141002,-0.3525641025641026,"{""type"":""Point"",""coordinates"":[77.38180476300981,23.24472490660822]}"
400,28.611567860000036,-0.07336507628024487,0.44770642201834865,"{""type"":""Point"",""coordinates"":[77.50048880881829,23.262615375613137]}"
401,23.863938080000025,-0.1357733175914994,-0.15761821366024517,"{""type"":""Point"",""coordinates"":[77.38355280792584,23.202384628936638]}"
402,30.894805220000023,0.020499108734402853,0.36989716422561547,"{""type"":""Point"",""coordinates"":[77.4665950447697,23.328172653805836]}"
403,33.244693970000014,0.05022321428571429,0.2856927028252002,"{""type"":""Point"",""coordinates"":[77.49376354509982,23.25851833905777]}"
404,31.525429910000014,-0.01601444912703191,0.5568265682656827,"{""type"":""Point"",""coordinates"":[77.38197772849347,23.232324332205085]}"
405,34.94857694000001,0.07052631578947369,0.28296403922993096,"{""type"":""Point"",""coordinates"":[77.45751351012201,23.258683287119712]}"
406,31.14432068000002,-0.15940696471669924,0.6751909664563268,"{""type"":""Point"",""coordinates"":[77.42308891140176,23.27995580422418]}"
407,37.39417025,0.11098961180973209,0.17655571635311143,"{""type"":""Point"",""coordinates"":[77.36761989209248,23.308148002383213]}"
408,31.552774070000055,0.06641000962463908,0.0898876404494382,"{""type"":""Point"",""coordinates"":[77.48882766725873,23.240793838233305]}"
409,30.300069740000026,-0.049075553526592104,0.347010550996483,"{""type"":""Point"",""coordinates"":[77.35179989095391,23.30853533340585]}"
410,22.057514510000033,-0.2547307132459971,-0.1806083650190114,"{""type"":""Point"",""coordinates"":[77.31331146573417,23.254136425367015]}"
411,32.02104281000004,0.03643556110764106,0.27704194260485654,"{""type"":""Point"",""coordinates"":[77.37492518879344,23.302478974769745]}"
412,28.24583972000005,-0.1471226927252986,0.6796502384737679,"{""type"":""Point"",""coordinates"":[77.4634476586248,23.246117723627524]}"
413,22.847077130000002,-0.22611464968152867,-0.3173758865248227,"{""type"":""Point"",""coordinates"":[77.35457394354621,23.26075901852778]}"
414,33.12335426000004,-0.07976025818349469,0.43548881397486977,"{""type"":""Point"",""coordinates"":[77.44566742708382,23.33472472226705]}"
415,34.135088180000025,-0.077815506508206,0.5518435526583826,"{""type"":""Point"",""coordinates"":[77.44851486579849,23.254273059263113]}"
416,30.708523130000003,0.06989604069896041,0.3387456224132442,"{""type"":""Point"",""coordinates"":[77.34532523806904,23.225320034561847]}"
417,32.51665571000001,-0.04354207436399217,0.42675585284280937,"{""type"":""Point"",""coordinates"":[77.40048595649496,23.295899274088477]}"
418,29.613047720000054,-0.2814017310534093,0.590254126277181,"{""type"":""Point"",""coordinates"":[77.33658245591091,23.231338450091226]}"
