system:index,NDBI,NDVI,.geo
237,-0.3402890990109771,0.674633351439435,"{""type"":""Point"",""coordinates"":[77.32046191665,23.232455696012643]}"
238,-0.21535096440644264,0.5481256332320162,"{""type"":""Point"",""coordinates"":[77.43219761346268,23.328466585451896]}"
239,0.0086547708088471,0.13284493284493284,"{""type"":""Point"",""coordinates"":[77.49878392217752,23.23528804887926]}"
240,-0.23669923995656894,0.5138224348750664,"{""type"":""Point"",""coordinates"":[77.32889969097674,23.22185527889528]}"
241,-0.19107457428068114,0.6683665076492844,"{""type"":""Point"",""coordinates"":[77.32384969408096,23.225176138764404]}"
242,-0.016038859866190084,0.3155334045330485,"{""type"":""Point"",""coordinates"":[77.37019210862996,23.267767812667188]}"
243,-0.0957962813257882,0.42123197903014414,"{""type"":""Point"",""coordinates"":[77.43073556517156,23.22024580739005]}"
244,-0.05798740106606364,0.4772214704555706,"{""type"":""Point"",""coordinates"":[77.43067623892412,23.307020403418715]}"
245,-0.22798145806995365,0.5687752355316286,"{""type"":""Point"",""coordinates"":[77.42360207225053,23.348010841438732]}"
246,0.04102173729171953,0.41406834622100275,"{""type"":""Point"",""coordinates"":[77.47488636187691,23.2727033851132]}"
247,-0.20635662537976163,0.5628216772630942,"{""type"":""Point"",""coordinates"":[77.42827990152148,23.299938268280094]}"
248,-0.1556842867487328,0.5987406983400114,"{""type"":""Point"",""coordinates"":[77.31616225057383,23.280978094539673]}"
249,0.061829211385907606,0.2730726610732943,"{""type"":""Point"",""coordinates"":[77.41359440080943,23.24375304494226]}"
250,-0.2250974831619993,0.6903888481291269,"{""type"":""Point"",""coordinates"":[77.41559214404502,23.343133301423727]}"
251,-0.12328117591275486,0.4418746195982958,"{""type"":""Point"",""coordinates"":[77.42903866764972,23.311740122228226]}"
252,0.10683268808203411,0.11479691785294502,"{""type"":""Point"",""coordinates"":[77.42447058458808,23.28449090955186]}"
253,0.09922480620155039,0.37406385494678757,"{""type"":""Point"",""coordinates"":[77.42616567430566,23.233570876234957]}"
254,0.04313028012449978,0.29055472263868065,"{""type"":""Point"",""coordinates"":[77.46052253968755,23.320536579263624]}"
255,-0.08477290927811464,0.545558272208639,"{""type"":""Point"",""coordinates"":[77.36432417460279,23.234679870635915]}"
256,-0.2206994847056244,0.6332697667595717,"{""type"":""Point"",""coordinates"":[77.3669382614574,23.262688482439504]}"
257,0.003930635838150289,0.29486023444544635,"{""type"":""Point"",""coordinates"":[77.47237110415323,23.310005925132273]}"
258,0.10459561851424806,0.16852966466036112,"{""type"":""Point"",""coordinates"":[77.35411091299262,23.286865927497278]}"
259,0.10802974914912392,0.13179782469609724,"{""type"":""Point"",""coordinates"":[77.38678120503498,23.217372079831367]}"
260,0.02472000807183937,0.0697211155378486,"{""type"":""Point"",""coordinates"":[77.43345399853072,23.23443392066766]}"
261,0.002770083102493075,0.3587236232629954,"{""type"":""Point"",""coordinates"":[77.47597485225766,23.204611990355318]}"
262,-0.10611368516216521,0.5640779801853627,"{""type"":""Point"",""coordinates"":[77.36203481236922,23.26997729048588]}"
263,-0.29764453961456105,0.5844123505976095,"{""type"":""Point"",""coordinates"":[77.33006412532944,23.222610642741625]}"
264,-0.08071232391246567,0.5304893350062735,"{""type"":""Point"",""coordinates"":[77.42767353199795,23.189514457916403]}"
265,0.12307692307692308,0.13219178082191782,"{""type"":""Point"",""coordinates"":[77.41597216338445,23.277052439703994]}"
266,-0.11167192429022083,0.5176571920757967,"{""type"":""Point"",""coordinates"":[77.33320650300672,23.30016788354098]}"
267,-0.1858974358974359,0.5159792406446326,"{""type"":""Point"",""coordinates"":[77.37234444880251,23.339139871419224]}"
268,-0.16193181818181818,0.5124141574220814,"{""type"":""Point"",""coordinates"":[77.4040528105099,23.32912069526813]}"
269,0.06910866910866911,0.07774950523042126,"{""type"":""Point"",""coordinates"":[77.41667256014097,23.186547725192337]}"
270,-0.40150093808630394,0.12415349887133183,"{""type"":""Point"",""coordinates"":[77.32832312769817,23.240416513365414]}"
271,-0.25391849529780564,-0.2812219227313567,"{""type"":""Point"",""coordinates"":[77.35537875517487,23.243597466872018]}"
272,-0.2179386309992132,0.6763613861386139,"{""type"":""Point"",""coordinates"":[77.4783386443217,23.206673865202713]}"
273,-0.19086460032626426,-0.26038500506585616,"{""type"":""Point"",""coordinates"":[77.39143934452963,23.25284395543544]}"
274,0.0427141811081279,0.2313971742543171,"{""type"":""Point"",""coordinates"":[77.42450998154013,23.29476917702845]}"
275,-0.11809609339919173,0.42857142857142855,"{""type"":""Point"",""coordinates"":[77.45234292274797,23.331830173268862]}"
276,0.018946948544076584,0.3688604424655628,"{""type"":""Point"",""coordinates"":[77.43015906268938,23.223776634401844]}"
277,-0.01927710843373494,0.28806333739342266,"{""type"":""Point"",""coordinates"":[77.41328086390438,23.333655452509507]}"
278,0.018960940462646948,0.30755622946676775,"{""type"":""Point"",""coordinates"":[77.44161609949529,23.33393337364338]}"
279,0.03867627652015024,0.19374763645531326,"{""type"":""Point"",""coordinates"":[77.494643628755,23.24588591387035]}"
280,-0.10882163554410818,0.57548032936871,"{""type"":""Point"",""coordinates"":[77.3450904280447,23.315152055589603]}"
281,-0.1533442088091354,0.5432469304229195,"{""type"":""Point"",""coordinates"":[77.44206421192638,23.325748072779678]}"
282,-0.009604043807919124,0.25961740592810595,"{""type"":""Point"",""coordinates"":[77.39728693313658,23.34469505758225]}"
283,-0.13913609724332537,0.5435294117647059,"{""type"":""Point"",""coordinates"":[77.4195097284185,23.321507977573365]}"
284,-0.1649214659685864,0.46381578947368424,"{""type"":""Point"",""coordinates"":[77.39981959563072,23.347821896815766]}"
285,-0.1987075928917609,0.5339029768467475,"{""type"":""Point"",""coordinates"":[77.44846785046869,23.179189902711137]}"
286,0.01844859208113065,0.28885111205553193,"{""type"":""Point"",""coordinates"":[77.38625577609197,23.242211619170405]}"
287,-0.061656050955414016,0.37934458788480635,"{""type"":""Point"",""coordinates"":[77.3901385859951,23.233873691277317]}"
288,-0.2046991022941372,0.6190050640452786,"{""type"":""Point"",""coordinates"":[77.50233184506628,23.23419412853797]}"
289,0.04199247031566754,0.28766056831451925,"{""type"":""Point"",""coordinates"":[77.35358148057551,23.31527694658433]}"
290,-0.16003576218149307,0.516213847502191,"{""type"":""Point"",""coordinates"":[77.41323392817921,23.329674400867727]}"
291,-0.004767712606719148,0.4017014694508894,"{""type"":""Point"",""coordinates"":[77.43732515385493,23.25532999818946]}"
292,0.04718016238753566,0.230028328611898,"{""type"":""Point"",""coordinates"":[77.36407989794908,23.20070805640423]}"
293,0.09435626102292768,0.13386696108197627,"{""type"":""Point"",""coordinates"":[77.42878654031976,23.294814025239358]}"
294,-0.10856597470770699,0.4742186260510868,"{""type"":""Point"",""coordinates"":[77.36408793532925,23.25752006741115]}"
295,-0.06487507873189166,0.4247191011235955,"{""type"":""Point"",""coordinates"":[77.4411284809898,23.293732561695276]}"
296,0.0763852473343821,0.11878043616345543,"{""type"":""Point"",""coordinates"":[77.39533199650543,23.266791122383065]}"
297,0.03225806451612903,0.42433234421364985,"{""type"":""Point"",""coordinates"":[77.35758326813014,23.317681733422532]}"
298,-0.14948973870135696,0.6428914890206764,"{""type"":""Point"",""coordinates"":[77.40693799868308,23.187909940448726]}"
299,-0.18158123370981755,0.6007061939090775,"{""type"":""Point"",""coordinates"":[77.32396979503096,23.2664945641428]}"
300,-0.05442176870748299,0.4268180423442774,"{""type"":""Point"",""coordinates"":[77.38129402336804,23.338276449483022]}"
301,-0.4803234501347709,0.16208209902666101,"{""type"":""Point"",""coordinates"":[77.49118119100147,23.269971196355456]}"
302,-0.01875148350344173,0.4137022397891963,"{""type"":""Point"",""coordinates"":[77.38456813790758,23.33760536403779]}"
303,-0.4046511627906977,-0.028938906752411574,"{""type"":""Point"",""coordinates"":[77.49664106894136,23.281122091447287]}"
304,0.04905008635578584,0.091593973037272,"{""type"":""Point"",""coordinates"":[77.40086036997342,23.237531215338354]}"
305,0.11573146292585171,0.1461038961038961,"{""type"":""Point"",""coordinates"":[77.38886755641747,23.33286201896606]}"
306,0.05761143818334735,0.12092034512942354,"{""type"":""Point"",""coordinates"":[77.36884406768839,23.274511723910695]}"
307,0.03987730061349693,0.2742076184937482,"{""type"":""Point"",""coordinates"":[77.45880235610899,23.206287762564077]}"
308,-0.05797623334533669,0.4903618532296246,"{""type"":""Point"",""coordinates"":[77.46466874800328,23.249718744126685]}"
309,0.03468601224212197,0.3368916797488226,"{""type"":""Point"",""coordinates"":[77.46934906518253,23.319567039809417]}"
310,-0.0818558233358106,0.3736856295497439,"{""type"":""Point"",""coordinates"":[77.48989446382524,23.221304916835116]}"
311,-0.007561436672967864,0.38291891891891894,"{""type"":""Point"",""coordinates"":[77.46628305747247,23.248957642562306]}"
312,-0.13353115727002968,-0.287977632805219,"{""type"":""Point"",""coordinates"":[77.35436478955108,23.22996847993864]}"
313,-0.11142520612485277,0.48504878816493546,"{""type"":""Point"",""coordinates"":[77.34858172275823,23.2077097808107]}"
314,-0.21716514954486346,0.5466813549986229,"{""type"":""Point"",""coordinates"":[77.44578749938026,23.31401155454695]}"
315,-0.04922130359546241,0.36732648459032824,"{""type"":""Point"",""coordinates"":[77.35827243895179,23.193208803118782]}"
316,0.11230823281414685,0.19596087093720416,"{""type"":""Point"",""coordinates"":[77.43326658844182,23.277195636417726]}"
317,0.11527987897125568,0.13973884233092965,"{""type"":""Point"",""coordinates"":[77.45947696182384,23.238465742675572]}"
318,-0.26932393745870953,0.6409964412811388,"{""type"":""Point"",""coordinates"":[77.35019737774131,23.27099019055667]}"
319,-0.09700249791840133,0.39344262295081966,"{""type"":""Point"",""coordinates"":[77.40039172518703,23.31784994880113]}"
320,-9.577233547680941E-4,0.39778372181887656,"{""type"":""Point"",""coordinates"":[77.39454524918023,23.18787741947055]}"
321,-0.03741250301713734,0.3893647971553257,"{""type"":""Point"",""coordinates"":[77.46178808416549,23.2262537965506]}"
322,-0.18949771689497716,0.6450899905273129,"{""type"":""Point"",""coordinates"":[77.4278616900167,23.288651133461478]}"
323,-0.272572402044293,0.5742887249736565,"{""type"":""Point"",""coordinates"":[77.39664417083429,23.318185543276293]}"
324,0.1015511892450879,0.18526603001364256,"{""type"":""Point"",""coordinates"":[77.3436072417889,23.3029163295882]}"
325,-0.34321550741163054,-0.04692556634304207,"{""type"":""Point"",""coordinates"":[77.31561888301282,23.25589714285054]}"
326,0.11055012096350057,0.11468494595307145,"{""type"":""Point"",""coordinates"":[77.47350609940614,23.267052147774812]}"
327,0.14318773503037316,0.31527531083481347,"{""type"":""Point"",""coordinates"":[77.34517657921505,23.20677032803802]}"
328,0.06366324578187511,0.38754994200283543,"{""type"":""Point"",""coordinates"":[77.35729569410874,23.195501800809602]}"
329,-0.0847985755619853,0.4339511621065019,"{""type"":""Point"",""coordinates"":[77.38877998164419,23.293123208945882]}"
330,-0.06037115339440921,0.5939265536723164,"{""type"":""Point"",""coordinates"":[77.35480370123138,23.298431418185924]}"
331,-0.08064516129032258,-0.4236559139784946,"{""type"":""Point"",""coordinates"":[77.35146813093733,23.232680833801652]}"
332,0.023638666103841282,0.30035137034434295,"{""type"":""Point"",""coordinates"":[77.43620172848865,23.268634535268408]}"
333,0.0791943684004693,0.2949264402584903,"{""type"":""Point"",""coordinates"":[77.48336323580551,23.241162560357154]}"
334,0.04878739265829952,0.09458138777283093,"{""type"":""Point"",""coordinates"":[77.47114355799876,23.272849619592897]}"
335,0.08490346592230752,0.312645979312646,"{""type"":""Point"",""coordinates"":[77.36580300509092,23.322143336164356]}"
336,-0.015421470279982034,0.34164193867457965,"{""type"":""Point"",""coordinates"":[77.35473134640445,23.20461942225339]}"
337,-0.0779389880952381,0.49857770881820535,"{""type"":""Point"",""coordinates"":[77.47536684474552,23.2665067112922]}"
338,-0.1782312925170068,0.5161949226728917,"{""type"":""Point"",""coordinates"":[77.44193384371854,23.320823834046433]}"
339,-0.006916788933137707,0.31724705237181244,"{""type"":""Point"",""coordinates"":[77.45575673259995,23.319803531161806]}"
340,-0.05081081081081081,0.32388994824298556,"{""type"":""Point"",""coordinates"":[77.44590694662816,23.30100069442827]}"
341,-0.08692545844248631,0.3851289833080425,"{""type"":""Point"",""coordinates"":[77.41387225669722,23.34745393497209]}"
342,0.09362389023405973,0.23429199487085547,"{""type"":""Point"",""coordinates"":[77.41617924951515,23.25644551740925]}"
343,0.014828209764918625,0.11753846153846154,"{""type"":""Point"",""coordinates"":[77.42056847677351,23.31131227937484]}"
344,-0.008544951257672403,0.535360938072554,"{""type"":""Point"",""coordinates"":[77.36726444173489,23.186070568205295]}"
345,-0.01421889616463985,0.2352740116212829,"{""type"":""Point"",""coordinates"":[77.5009717193671,23.245112347133112]}"
346,-0.1385606874328679,0.6378244746600742,"{""type"":""Point"",""coordinates"":[77.37311626723927,23.30351714755448]}"
347,0.028322952168292396,0.18013131601484442,"{""type"":""Point"",""coordinates"":[77.42909963740969,23.27751672120414]}"
348,0.0344106463878327,0.23456490034030142,"{""type"":""Point"",""coordinates"":[77.32376603583472,23.280273133745457]}"
349,0.19405133125449747,0.1508820003425244,"{""type"":""Point"",""coordinates"":[77.44920952745333,23.255060231153855]}"
350,-0.11577458146663523,0.5230125523012552,"{""type"":""Point"",""coordinates"":[77.42389549954848,23.17933203114456]}"
351,-0.05644118914261095,0.3912056737588652,"{""type"":""Point"",""coordinates"":[77.4710405500622,23.32577888694811]}"
352,-0.059204141054674864,0.3054226475279107,"{""type"":""Point"",""coordinates"":[77.47873536028193,23.279069186005717]}"
353,-0.06343205208989708,0.35175543986116675,"{""type"":""Point"",""coordinates"":[77.43961303614104,23.204035933133085]}"
354,0.01884498480243161,0.2958651144118828,"{""type"":""Point"",""coordinates"":[77.33988572002286,23.220574028052507]}"
355,-0.15053254437869823,0.5545251039334825,"{""type"":""Point"",""coordinates"":[77.43229049628452,23.248317561804765]}"
356,0.016989806116330202,0.36194959844918306,"{""type"":""Point"",""coordinates"":[77.48515211567734,23.291000345994746]}"
357,-0.06234679739955238,0.21843295440655178,"{""type"":""Point"",""coordinates"":[77.40299972522713,23.246496079306826]}"
358,-0.21852012115967115,0.4966781823013553,"{""type"":""Point"",""coordinates"":[77.48905467543044,23.291804989796976]}"
359,0.07036107777898985,0.15317997293640054,"{""type"":""Point"",""coordinates"":[77.39869190300502,23.288976704791388]}"
360,-0.3113543788187373,0.6803131626162127,"{""type"":""Point"",""coordinates"":[77.44310844781823,23.194721986915074]}"
361,-0.007881316643486324,0.2345258375922771,"{""type"":""Point"",""coordinates"":[77.42644236581259,23.19877121465072]}"
362,-0.12579872204472844,0.48290373487638083,"{""type"":""Point"",""coordinates"":[77.37130019637415,23.3131309672878]}"
363,-0.13747228381374724,0.501829714564528,"{""type"":""Point"",""coordinates"":[77.43545364291552,23.301171717022285]}"
364,-0.08595003438001375,0.4228228228228228,"{""type"":""Point"",""coordinates"":[77.42892900880268,23.340510901430388]}"
365,-0.14576271186440679,0.5250413596029478,"{""type"":""Point"",""coordinates"":[77.34360050714082,23.270701981020913]}"
366,0.05488287880502433,0.1690929451287794,"{""type"":""Point"",""coordinates"":[77.49198623404784,23.237678007437303]}"
367,-0.09580838323353294,0.46024508406953546,"{""type"":""Point"",""coordinates"":[77.41092166751461,23.33340208171315]}"
368,0.15611107531731203,-0.01020176830650646,"{""type"":""Point"",""coordinates"":[77.46150605745466,23.243143100424067]}"
369,0.07065466198687624,0.1869031377899045,"{""type"":""Point"",""coordinates"":[77.40079199156634,23.26791376788271]}"
370,0.09902983708585027,0.37813243735125296,"{""type"":""Point"",""coordinates"":[77.33850604203403,23.217986588351927]}"
371,-0.21404456448345713,0.5267478063968299,"{""type"":""Point"",""coordinates"":[77.37897143270919,23.317235478423434]}"
372,0.07993544916621839,0.12216244587324498,"{""type"":""Point"",""coordinates"":[77.43956144256376,23.264140410635214]}"
373,-0.053961568833903656,0.5573706728899261,"{""type"":""Point"",""coordinates"":[77.40671861427683,23.305288486300174]}"
374,0.04157218442932729,0.4398864442867282,"{""type"":""Point"",""coordinates"":[77.47695809437283,23.203814991433852]}"
375,-0.034676242845920774,0.2270428533404312,"{""type"":""Point"",""coordinates"":[77.46183771903111,23.1924218309809]}"
376,0.07684238132703908,0.17196603962044282,"{""type"":""Point"",""coordinates"":[77.42956981687327,23.253463425278444]}"
377,0.16918211872933736,0.11218010390609967,"{""type"":""Point"",""coordinates"":[77.41498697346361,23.25966569142586]}"
378,-0.12235245733086572,0.5008937164856317,"{""type"":""Point"",""coordinates"":[77.37297965227059,23.277107369472425]}"
379,-0.10736736233341715,0.5377094972067039,"{""type"":""Point"",""coordinates"":[77.41648594882048,23.270697055561676]}"
380,0.03578000408914332,0.16401332839689003,"{""type"":""Point"",""coordinates"":[77.33850265589913,23.276656412721596]}"
381,-0.06269733874605322,0.4304796599878567,"{""type"":""Point"",""coordinates"":[77.4064932594847,23.306235797169762]}"
382,0.11673502050615185,0.3268219383921863,"{""type"":""Point"",""coordinates"":[77.337280761583,23.2207379210781]}"
383,-0.06404186394218789,0.48625130525583016,"{""type"":""Point"",""coordinates"":[77.49077901679938,23.308283279913404]}"
384,0.15759075907590758,0.10298883687432481,"{""type"":""Point"",""coordinates"":[77.41378846806053,23.286649772130218]}"
385,-0.006896551724137931,0.3767496684838662,"{""type"":""Point"",""coordinates"":[77.35711760270742,23.212399336242793]}"
386,0.012473015111537538,0.44710017574692446,"{""type"":""Point"",""coordinates"":[77.41409279222991,23.232368940614307]}"
387,-0.2584795321637427,-0.09121621621621621,"{""type"":""Point"",""coordinates"":[77.34651483201847,23.257896569122916]}"
388,-0.11108507147879072,0.5115574685158616,"{""type"":""Point"",""coordinates"":[77.391415334776,23.18648354514468]}"
389,-0.16824872747282982,0.4778976679429168,"{""type"":""Point"",""coordinates"":[77.41347010766711,23.24217079282887]}"
390,-0.0504364694471387,0.3516380655226209,"{""type"":""Point"",""coordinates"":[77.37491686209418,23.3225433162978]}"
391,-0.07526398562120871,0.5266347687400319,"{""type"":""Point"",""coordinates"":[77.4876269880249,23.30390559974148]}"
392,-0.033039149128762164,0.5298257372654156,"{""type"":""Point"",""coordinates"":[77.38233583352776,23.208085011180238]}"
393,0.0012088974854932303,0.45432142228480904,"{""type"":""Point"",""coordinates"":[77.41596094654615,23.239755003402315]}"
394,-0.12098249281421479,0.4596801633208574,"{""type"":""Point"",""coordinates"":[77.38184733939859,23.32127690442932]}"
395,-0.06297543334580372,0.4432780223501524,"{""type"":""Point"",""coordinates"":[77.35557571133259,23.19090413758495]}"
396,-0.3528722157092614,-0.13622754491017963,"{""type"":""Point"",""coordinates"":[77.34555803195181,23.250644766047458]}"
397,0.0019002375296912114,0.34938985228002567,"{""type"":""Point"",""coordinates"":[77.44309647184312,23.32124309079278]}"
398,-0.030868628858578606,0.3719745222929936,"{""type"":""Point"",""coordinates"":[77.47365950901005,23.320789398856775]}"
399,-0.12430426716141002,-0.3525641025641026,"{""type"":""Point"",""coordinates"":[77.38180476300981,23.24472490660822]}"
400,-0.07336507628024487,0.44770642201834865,"{""type"":""Point"",""coordinates"":[77.50048880881829,23.262615375613137]}"
401,-0.1357733175914994,-0.15761821366024517,"{""type"":""Point"",""coordinates"":[77.38355280792584,23.202384628936638]}"
402,0.020499108734402853,0.36989716422561547,"{""type"":""Point"",""coordinates"":[77.4665950447697,23.328172653805836]}"
403,0.05022321428571429,0.2856927028252002,"{""type"":""Point"",""coordinates"":[77.49376354509982,23.25851833905777]}"
404,-0.01601444912703191,0.5568265682656827,"{""type"":""Point"",""coordinates"":[77.38197772850943,23.23232433222635]}"
405,0.07052631578947369,0.28296403922993096,"{""type"":""Point"",""coordinates"":[77.45751351012201,23.258683287119712]}"
406,-0.15940696471669924,0.6751909664563268,"{""type"":""Point"",""coordinates"":[77.42308891140176,23.27995580422418]}"
407,0.11098961180973209,0.17655571635311143,"{""type"":""Point"",""coordinates"":[77.36761989209248,23.308148002383213]}"
408,0.06641000962463908,0.0898876404494382,"{""type"":""Point"",""coordinates"":[77.48882766725873,23.240793838233305]}"
409,-0.049075553526592104,0.347010550996483,"{""type"":""Point"",""coordinates"":[77.35179989095391,23.30853533340585]}"
410,-0.2547307132459971,-0.1806083650190114,"{""type"":""Point"",""coordinates"":[77.31331146573417,23.254136425367015]}"
411,0.03643556110764106,0.27704194260485654,"{""type"":""Point"",""coordinates"":[77.37492518879344,23.302478974769745]}"
412,-0.1471226927252986,0.6796502384737679,"{""type"":""Point"",""coordinates"":[77.4634476586248,23.246117723627524]}"
413,-0.22611464968152867,-0.3173758865248227,"{""type"":""Point"",""coordinates"":[77.35457394354621,23.26075901852778]}"
414,-0.07976025818349469,0.43548881397486977,"{""type"":""Point"",""coordinates"":[77.44566742708382,23.33472472226705]}"
415,-0.077815506508206,0.5518435526583826,"{""type"":""Point"",""coordinates"":[77.44851486579849,23.254273059263113]}"
416,0.06989604069896041,0.3387456224132442,"{""type"":""Point"",""coordinates"":[77.34532523806904,23.225320034561847]}"
417,-0.04354207436399217,0.42675585284280937,"{""type"":""Point"",""coordinates"":[77.40048595649496,23.295899274088477]}"
418,-0.2814017310534093,0.590254126277181,"{""type"":""Point"",""coordinates"":[77.33658245591091,23.231338450091226]}"
419,-0.00958755426917511,0.43599639778721216,"{""type"":""Point"",""coordinates"":[77.3184654601572,23.27377272375664]}"
420,0.02615470228158041,0.300148588410104,"{""type"":""Point"",""coordinates"":[77.49424506015154,23.298043978960006]}"
421,0.026695015355539805,0.3184,"{""type"":""Point"",""coordinates"":[77.36255388856841,23.335547988259965]}"
422,-0.48058671268334774,0.20083974807557733,"{""type"":""Point"",""coordinates"":[77.34044857189137,23.238014913233815]}"
423,-0.18199608610567514,0.036020583190394515,"{""type"":""Point"",""coordinates"":[77.41009121841357,23.25414361368613]}"
424,-0.18569719526784528,0.6741741741741741,"{""type"":""Point"",""coordinates"":[77.46275027413114,23.229002881165457]}"
425,-0.07029795158286778,0.14420803782505912,"{""type"":""Point"",""coordinates"":[77.44831339301929,23.196733144337507]}"
426,-0.009029745042492918,0.4173091270828152,"{""type"":""Point"",""coordinates"":[77.32718004375664,23.215557844400376]}"
427,-0.06354635463546354,0.17082837891399127,"{""type"":""Point"",""coordinates"":[77.49210511505856,23.245011118668426]}"
428,0.0949156432916332,0.08443344334433443,"{""type"":""Point"",""coordinates"":[77.46192262353281,23.274880262375078]}"
429,-0.019997948928315044,0.43894675925925924,"{""type"":""Point"",""coordinates"":[77.3690337250788,23.239367801969983]}"
430,-0.030426716141001856,0.38538288850087304,"{""type"":""Point"",""coordinates"":[77.39554506556313,23.32484460017041]}"
431,0.03150038415102623,0.5060590544461512,"{""type"":""Point"",""coordinates"":[77.47549720553387,23.206628389673185]}"
432,0.04919845218352681,0.2912912912912913,"{""type"":""Point"",""coordinates"":[77.43838304766858,23.34088086396539]}"
433,-0.05539152001889689,0.44829821717990276,"{""type"":""Point"",""coordinates"":[77.35465882686333,23.18833570318417]}"
434,0.048693200303654705,0.382070269418623,"{""type"":""Point"",""coordinates"":[77.34730122475375,23.222800594361075]}"
435,-0.0012581493766441725,0.10796101759270979,"{""type"":""Point"",""coordinates"":[77.4385662996138,23.186433963124188]}"
436,-0.07981469225678359,0.517202901246048,"{""type"":""Point"",""coordinates"":[77.42079186226859,23.224402036107705]}"
437,0.1086114696662364,0.15232419547079856,"{""type"":""Point"",""coordinates"":[77.40368261015186,23.203628467384874]}"
438,0.01945903872348706,0.2517699664637933,"{""type"":""Point"",""coordinates"":[77.42470781260216,23.174663586072725]}"
439,0.031604054859868815,0.1717171717171717,"{""type"":""Point"",""coordinates"":[77.41543669817817,23.30303279012488]}"
440,-0.15311550151975684,0.5940126050420168,"{""type"":""Point"",""coordinates"":[77.39091928551139,23.34703784905642]}"
441,-0.15141129032258063,0.5610222768894355,"{""type"":""Point"",""coordinates"":[77.4164481895354,23.19301235330903]}"
442,0.10194570662938367,0.13453046806005298,"{""type"":""Point"",""coordinates"":[77.41400825638902,23.20569752187596]}"
443,-0.043235704323570434,-0.25125125125125125,"{""type"":""Point"",""coordinates"":[77.40339605754019,23.20014082398629]}"
444,-0.09410343691665751,0.5397929222685829,"{""type"":""Point"",""coordinates"":[77.38759252195366,23.23630352575587]}"
445,-0.007736943907156673,0.2936064556176288,"{""type"":""Point"",""coordinates"":[77.46330916904942,23.315659716586225]}"
446,0.04557865994538962,0.29421817146112217,"{""type"":""Point"",""coordinates"":[77.33991400462938,23.270323766738795]}"
447,-0.03480278422273782,0.41930595544779514,"{""type"":""Point"",""coordinates"":[77.33966597157064,23.277821762056814]}"
448,-0.13188220230473752,-0.21561668145519078,"{""type"":""Point"",""coordinates"":[77.38640960567542,23.24492469692413]}"
449,-0.2095702259636686,0.6169792694965449,"{""type"":""Point"",""coordinates"":[77.46514718393293,23.21675823929109]}"
450,-0.3181242078580482,-0.18174665617623917,"{""type"":""Point"",""coordinates"":[77.36079482582007,23.254424665437316]}"
451,-0.04924294093575229,0.34546090606961694,"{""type"":""Point"",""coordinates"":[77.41550787676269,23.274570408413318]}"
452,-0.009863094361843074,0.2656826568265683,"{""type"":""Point"",""coordinates"":[77.44149518749907,23.209052609495604]}"
453,0.03546268656716418,0.15235378031383737,"{""type"":""Point"",""coordinates"":[77.42676279575396,23.199964160258673]}"
454,-0.48432879952690716,0.1750936329588015,"{""type"":""Point"",""coordinates"":[77.4908696616018,23.2618377835522]}"
455,-0.11395461129888942,0.47837231656520346,"{""type"":""Point"",""coordinates"":[77.40430610418898,23.202246797168364]}"
456,-0.09946672849524693,0.4566118875748733,"{""type"":""Point"",""coordinates"":[77.49323820388233,23.220960263974668]}"
457,-0.028841372451516658,0.35538814281035047,"{""type"":""Point"",""coordinates"":[77.3587179571263,23.324750649740103]}"
458,-0.2493368700265252,-0.13736263736263737,"{""type"":""Point"",""coordinates"":[77.35938546275544,23.22488375402771]}"
459,-0.011797215432033159,0.20689655172413793,"{""type"":""Point"",""coordinates"":[77.37433844261601,23.213649693470234]}"
460,-0.14333542582130152,0.46921215380478626,"{""type"":""Point"",""coordinates"":[77.42184456119219,23.340539841293655]}"
461,0.0024962556165751375,0.1873421482692022,"{""type"":""Point"",""coordinates"":[77.44890478781012,23.257530287277234]}"
462,-0.11589935760171306,0.688537869582827,"{""type"":""Point"",""coordinates"":[77.364211926103,23.28086244569974]}"
463,-0.1459227467811159,-0.021081576535288724,"{""type"":""Point"",""coordinates"":[77.4114412476765,23.252765467560476]}"
464,0.035413899955732624,0.23701390860062446,"{""type"":""Point"",""coordinates"":[77.4233344746615,23.316505758797756]}"
465,-0.2960917587085811,0.7414383561643836,"{""type"":""Point"",""coordinates"":[77.45795639161186,23.286234419950794]}"
466,0.08962947629890292,0.14950339780449556,"{""type"":""Point"",""coordinates"":[77.41969438323665,23.287180772389917]}"
467,-0.11226799456767768,0.48324781165107156,"{""type"":""Point"",""coordinates"":[77.37289136144564,23.314630655197536]}"
468,-0.003904343582235237,0.4069767441860465,"{""type"":""Point"",""coordinates"":[77.44882672391734,23.336645243563737]}"
469,0.0646935568360398,0.21690236837621402,"{""type"":""Point"",""coordinates"":[77.43934551896403,23.20701176933902]}"
470,-0.022260936895083235,0.2762203963267279,"{""type"":""Point"",""coordinates"":[77.40393820228701,23.181116295384925]}"
471,0.0565102445472571,0.4012269938650307,"{""type"":""Point"",""coordinates"":[77.45886841573089,23.313819075263503]}"
472,0.016634429400386848,0.38077131993481805,"{""type"":""Point"",""coordinates"":[77.4356383054594,23.289866882187482]}"
473,-0.21424401634559254,0.6070048931238733,"{""type"":""Point"",""coordinates"":[77.49136586575122,23.280496519177735]}"
474,-0.17352100285902794,0.5847935847935848,"{""type"":""Point"",""coordinates"":[77.40731289205824,23.32985094787134]}"
